guid,label,output
MrVodnik_chunk2_3,Polish,Greek
MrVodnik_chunk3_0,Polish,Greek
MrVodnik_chunk3_1,Polish,Greek
MrVodnik_chunk3_2,Polish,Greek
MrVodnik_chunk4_0,Polish,Greek
MrVodnik_chunk4_1,Polish,Greek
MrVodnik_chunk4_2,Polish,Greek
MrVodnik_chunk5_0,Polish,Greek
MrVodnik_chunk5_1,Polish,Greek
MrVodnik_chunk5_2,Polish,Greek
MrVodnik_chunk5_3,Polish,Bulgarian
MrVodnik_chunk6_0,Polish,Greek
MrVodnik_chunk6_1,Polish,Greek
MrVodnik_chunk6_2,Polish,Greek
MrVodnik_chunk6_3,Polish,Bulgarian
MrVodnik_chunk7_0,Polish,Greek
MrVodnik_chunk7_1,Polish,Greek
MrVodnik_chunk7_2,Polish,Swedish
MrVodnik_chunk8_0,Polish,Greek
MrVodnik_chunk8_1,Polish,Greek
MrVodnik_chunk8_2,Polish,Bulgarian
MrVodnik_chunk9_0,Polish,Greek
MrVodnik_chunk9_1,Polish,Greek
MrVodnik_chunk9_2,Polish,Greek
MrVodnik_chunk9_3,Polish,Greek
Mrcakeord_chunk10_0,Turkish,Turkish
Mrcakeord_chunk10_1,Turkish,Turkish
Mrcakeord_chunk10_2,Turkish,Turkish
Mrcakeord_chunk11_0,Turkish,Turkish
Mrcakeord_chunk11_1,Turkish,Turkish
Mrcakeord_chunk11_2,Turkish,Turkish
Mrcakeord_chunk12_0,Turkish,Turkish
Mrcakeord_chunk12_1,Turkish,Turkish
Mrcakeord_chunk12_2,Turkish,Turkish
Mrcakeord_chunk12_3,Turkish,Turkish
Mrcakeord_chunk13_0,Turkish,Turkish
Mrcakeord_chunk13_1,Turkish,Turkish
Mrcakeord_chunk13_2,Turkish,Turkish
Mrcakeord_chunk13_3,Turkish,Turkish
Mrcakeord_chunk14_0,Turkish,Turkish
Mrcakeord_chunk14_1,Turkish,Turkish
Mrcakeord_chunk14_2,Turkish,Turkish
Mrcakeord_chunk14_3,Turkish,Turkish
Mrcakeord_chunk15_0,Turkish,Turkish
Mrcakeord_chunk15_1,Turkish,Turkish
Mrcakeord_chunk15_2,Turkish,Turkish
Mrcakeord_chunk15_3,Turkish,Turkish
Mrcakeord_chunk16_0,Turkish,Turkish
Mrcakeord_chunk16_1,Turkish,Turkish
Mrcakeord_chunk16_2,Turkish,Turkish
Mrcakeord_chunk16_3,Turkish,Turkish
Mrcakeord_chunk17_0,Turkish,Turkish
Mrcakeord_chunk17_1,Turkish,Turkish
Mrcakeord_chunk17_2,Turkish,Turkish
Mrcakeord_chunk17_3,Turkish,Turkish
Mrcakeord_chunk1_0,Turkish,Turkish
Mrcakeord_chunk1_1,Turkish,Turkish
Mrcakeord_chunk1_2,Turkish,Turkish
Mrcakeord_chunk1_3,Turkish,Turkish
Mrcakeord_chunk2_0,Turkish,Turkish
Mrcakeord_chunk2_1,Turkish,Turkish
Mrcakeord_chunk2_2,Turkish,Turkish
Mrcakeord_chunk2_3,Turkish,Greek
Mrcakeord_chunk3_0,Turkish,Turkish
Mrcakeord_chunk3_1,Turkish,Turkish
Mrcakeord_chunk3_2,Turkish,Turkish
Mrcakeord_chunk4_0,Turkish,Turkish
Mrcakeord_chunk4_1,Turkish,Turkish
Mrcakeord_chunk4_2,Turkish,Turkish
Mrcakeord_chunk5_0,Turkish,Turkish
Mrcakeord_chunk5_1,Turkish,Turkish
Mrcakeord_chunk5_2,Turkish,Turkish
Mrcakeord_chunk5_3,Turkish,Turkish
Mrcakeord_chunk6_0,Turkish,Greek
Mrcakeord_chunk6_1,Turkish,Turkish
Mrcakeord_chunk6_2,Turkish,Turkish
Mrcakeord_chunk7_0,Turkish,Turkish
Mrcakeord_chunk7_1,Turkish,Turkish
Mrcakeord_chunk7_2,Turkish,Turkish
Mrcakeord_chunk7_3,Turkish,Turkish
Mrcakeord_chunk8_0,Turkish,Turkish
Mrcakeord_chunk8_1,Turkish,Turkish
Mrcakeord_chunk8_2,Turkish,Greek
Mrcakeord_chunk9_0,Turkish,Turkish
Mrcakeord_chunk9_1,Turkish,Turkish
Mrcakeord_chunk9_2,Turkish,Turkish
Mugin_chunk10_0,Norwegian,Italian
Mugin_chunk10_1,Norwegian,Greek
Mugin_chunk10_2,Norwegian,Greek
Mugin_chunk10_3,Norwegian,Greek
Mugin_chunk11_0,Norwegian,Italian
Mugin_chunk11_1,Norwegian,Greek
Mugin_chunk11_2,Norwegian,Greek
Mugin_chunk11_3,Norwegian,Bulgarian
Mugin_chunk12_0,Norwegian,Greek
Mugin_chunk12_1,Norwegian,Greek
Mugin_chunk12_2,Norwegian,Greek
Mugin_chunk12_3,Norwegian,Italian
Mugin_chunk13_0,Norwegian,Italian
Mugin_chunk13_1,Norwegian,Greek
Mugin_chunk13_2,Norwegian,Greek
Mugin_chunk13_3,Norwegian,Greek
Mugin_chunk14_0,Norwegian,Greek
Mugin_chunk14_1,Norwegian,Italian
Mugin_chunk14_2,Norwegian,Greek
Mugin_chunk15_0,Norwegian,Bulgarian
Mugin_chunk15_1,Norwegian,Italian
Mugin_chunk15_2,Norwegian,Bulgarian
Mugin_chunk15_3,Norwegian,Greek
Mugin_chunk16_0,Norwegian,Greek
Mugin_chunk16_1,Norwegian,Greek
Mugin_chunk16_2,Norwegian,Greek
Mugin_chunk16_3,Norwegian,Greek
Mugin_chunk17_0,Norwegian,Bulgarian
Mugin_chunk17_1,Norwegian,Greek
Mugin_chunk17_2,Norwegian,Greek
Mugin_chunk17_3,Norwegian,Greek
Mugin_chunk1_0,Norwegian,Greek
Mugin_chunk1_1,Norwegian,Greek
Mugin_chunk1_2,Norwegian,Greek
Mugin_chunk2_0,Norwegian,Greek
Mugin_chunk2_1,Norwegian,Greek
Mugin_chunk2_2,Norwegian,Greek
Mugin_chunk2_3,Norwegian,Greek
Mugin_chunk3_0,Norwegian,Swedish
Mugin_chunk3_1,Norwegian,Bulgarian
Mugin_chunk3_2,Norwegian,Greek
Mugin_chunk3_3,Norwegian,Italian
Mugin_chunk4_0,Norwegian,Greek
Mugin_chunk4_1,Norwegian,Greek
Mugin_chunk4_2,Norwegian,Greek
Mugin_chunk4_3,Norwegian,Bulgarian
Mugin_chunk5_0,Norwegian,Greek
Mugin_chunk5_1,Norwegian,Greek
Mugin_chunk5_2,Norwegian,Greek
Mugin_chunk5_3,Norwegian,Greek
Mugin_chunk6_0,Norwegian,Greek
Mugin_chunk6_1,Norwegian,Greek
Mugin_chunk6_2,Norwegian,Greek
Mugin_chunk6_3,Norwegian,Greek
Mugin_chunk7_0,Norwegian,Greek
Mugin_chunk7_1,Norwegian,Greek
Mugin_chunk7_2,Norwegian,Greek
Mugin_chunk7_3,Norwegian,Greek
Mugin_chunk8_0,Norwegian,Greek
Mugin_chunk8_1,Norwegian,Greek
Mugin_chunk8_2,Norwegian,Greek
Mugin_chunk9_0,Norwegian,Greek
Mugin_chunk9_1,Norwegian,Greek
Mugin_chunk9_2,Norwegian,Greek
Mugin_chunk9_3,Norwegian,Bulgarian
Mxae_chunk1_0,Lithuanian,Lithuanian
Mxae_chunk1_1,Lithuanian,Lithuanian
Mxae_chunk1_2,Lithuanian,Greek
Mxae_chunk1_3,Lithuanian,Greek
Mxae_chunk2_0,Lithuanian,Bulgarian
Mxae_chunk2_1,Lithuanian,Greek
Mxae_chunk2_2,Lithuanian,Greek
Mxae_chunk3_0,Lithuanian,Greek
Mxae_chunk3_1,Lithuanian,Bulgarian
Mxae_chunk3_2,Lithuanian,Lithuanian
Mxae_chunk3_3,Lithuanian,Greek
Mxae_chunk4_0,Lithuanian,Russian
Mxae_chunk4_1,Lithuanian,Greek
Mxae_chunk4_2,Lithuanian,Lithuanian
Mxae_chunk4_3,Lithuanian,Lithuanian
Mxae_chunk5_0,Lithuanian,Lithuanian
Mxae_chunk5_1,Lithuanian,Greek
Mxae_chunk5_2,Lithuanian,Greek
Mxae_chunk6_0,Lithuanian,Greek
Mxae_chunk6_1,Lithuanian,Lithuanian
Mxae_chunk6_2,Lithuanian,Lithuanian
Mxae_chunk6_3,Lithuanian,Lithuanian
Necazian_chunk1_0,Norwegian,Bulgarian
Necazian_chunk1_1,Norwegian,Bulgarian
Necazian_chunk1_2,Norwegian,Bulgarian
Necazian_chunk2_0,Norwegian,Greek
Necazian_chunk2_1,Norwegian,Bulgarian
Necazian_chunk2_2,Norwegian,Greek
Necazian_chunk3_0,Norwegian,Greek
Necazian_chunk3_1,Norwegian,Greek
Necazian_chunk3_2,Norwegian,Greek
Necazian_chunk4_0,Norwegian,Greek
Necazian_chunk4_1,Norwegian,Greek
Necazian_chunk4_2,Norwegian,Bulgarian
Necazian_chunk5_0,Norwegian,Greek
Necazian_chunk5_1,Norwegian,Greek
Necazian_chunk5_2,Norwegian,Greek
Necazian_chunk6_0,Norwegian,Greek
Necazian_chunk6_1,Norwegian,Bulgarian
Necazian_chunk6_2,Norwegian,Italian
Necazian_chunk7_0,Norwegian,Bulgarian
Necazian_chunk7_1,Norwegian,Greek
Necazian_chunk7_2,Norwegian,Greek
Necazian_chunk8_0,Norwegian,Bulgarian
Necazian_chunk8_1,Norwegian,Greek
Necazian_chunk8_2,Norwegian,Spanish
Necazian_chunk9_0,Norwegian,Greek
Necazian_chunk9_1,Norwegian,Greek
Necazian_chunk9_2,Norwegian,Greek
Niezo_chunk10_0,Dutch,Greek
Niezo_chunk10_1,Dutch,Greek
Niezo_chunk10_2,Dutch,Greek
Niezo_chunk11_0,Dutch,Greek
Niezo_chunk11_1,Dutch,Greek
Niezo_chunk11_2,Dutch,Greek
Niezo_chunk11_3,Dutch,Greek
Niezo_chunk12_0,Dutch,Italian
Niezo_chunk12_1,Dutch,Greek
Niezo_chunk12_2,Dutch,Greek
Niezo_chunk13_0,Dutch,Greek
Niezo_chunk13_1,Dutch,Greek
Niezo_chunk13_2,Dutch,Greek
Niezo_chunk13_3,Dutch,Greek
Niezo_chunk14_0,Dutch,Greek
Niezo_chunk14_1,Dutch,Greek
Niezo_chunk14_2,Dutch,Greek
Niezo_chunk15_0,Dutch,Greek
Niezo_chunk15_1,Dutch,Greek
Niezo_chunk15_2,Dutch,Greek
Niezo_chunk15_3,Dutch,Greek
Niezo_chunk16_0,Dutch,Greek
Niezo_chunk16_1,Dutch,Greek
Niezo_chunk16_2,Dutch,Greek
Niezo_chunk17_0,Dutch,Greek
Niezo_chunk17_1,Dutch,Greek
Niezo_chunk17_2,Dutch,Greek
Niezo_chunk17_3,Dutch,Greek
Niezo_chunk1_0,Dutch,Italian
Niezo_chunk1_1,Dutch,Greek
Niezo_chunk1_2,Dutch,Greek
Niezo_chunk1_3,Dutch,Greek
Niezo_chunk2_0,Dutch,Italian
Niezo_chunk2_1,Dutch,Greek
Niezo_chunk2_2,Dutch,Bulgarian
Niezo_chunk3_0,Dutch,Greek
Niezo_chunk3_1,Dutch,Greek
Niezo_chunk3_2,Dutch,Greek
Niezo_chunk3_3,Dutch,Czech
Niezo_chunk4_0,Dutch,Greek
Niezo_chunk4_1,Dutch,Greek
Niezo_chunk4_2,Dutch,Italian
Niezo_chunk5_0,Dutch,Greek
Niezo_chunk5_1,Dutch,Greek
Niezo_chunk5_2,Dutch,Bulgarian
Niezo_chunk6_0,Dutch,Greek
Niezo_chunk6_1,Dutch,Greek
Niezo_chunk6_2,Dutch,Bulgarian
Niezo_chunk7_0,Dutch,Greek
Niezo_chunk7_1,Dutch,Greek
Niezo_chunk7_2,Dutch,Greek
Niezo_chunk8_0,Dutch,Greek
Niezo_chunk8_1,Dutch,Greek
Niezo_chunk8_2,Dutch,Greek
Niezo_chunk8_3,Dutch,Italian
Niezo_chunk9_0,Dutch,Greek
Niezo_chunk9_1,Dutch,Greek
Niezo_chunk9_2,Dutch,Greek
Nightingael_chunk10_0,Estonian,Greek
Nightingael_chunk10_1,Estonian,Greek
Nightingael_chunk10_2,Estonian,Greek
Nightingael_chunk10_3,Estonian,Spanish
Nightingael_chunk11_0,Estonian,Greek
Nightingael_chunk11_1,Estonian,French
Nightingael_chunk11_2,Estonian,Greek
Nightingael_chunk11_3,Estonian,Greek
Nightingael_chunk12_0,Estonian,Bulgarian
Nightingael_chunk12_1,Estonian,Bulgarian
Nightingael_chunk12_2,Estonian,Bulgarian
Nightingael_chunk13_0,Estonian,Greek
Nightingael_chunk13_1,Estonian,Greek
Nightingael_chunk13_2,Estonian,Greek
Nightingael_chunk13_3,Estonian,Greek
Nightingael_chunk14_0,Estonian,Greek
Nightingael_chunk14_1,Estonian,Greek
Nightingael_chunk14_2,Estonian,Greek
Nightingael_chunk15_0,Estonian,Greek
Nightingael_chunk15_1,Estonian,Greek
Nightingael_chunk15_2,Estonian,Bulgarian
Nightingael_chunk15_3,Estonian,Greek
Nightingael_chunk16_0,Estonian,Greek
Nightingael_chunk16_1,Estonian,Greek
Nightingael_chunk16_2,Estonian,Greek
Nightingael_chunk16_3,Estonian,Spanish
Nightingael_chunk16_4,Estonian,Croatian
Nightingael_chunk17_0,Estonian,Italian
Nightingael_chunk17_1,Estonian,Bulgarian
Nightingael_chunk17_2,Estonian,Greek
Nightingael_chunk17_3,Estonian,Greek
Nightingael_chunk1_0,Estonian,Estonian
Nightingael_chunk1_1,Estonian,Greek
Nightingael_chunk1_2,Estonian,Greek
Nightingael_chunk1_3,Estonian,Lithuanian
Nightingael_chunk1_4,Estonian,Greek
Nightingael_chunk2_0,Estonian,Bulgarian
Nightingael_chunk2_1,Estonian,Greek
Nightingael_chunk2_2,Estonian,Bulgarian
Nightingael_chunk3_0,Estonian,Bulgarian
Nightingael_chunk3_1,Estonian,Bulgarian
Nightingael_chunk3_2,Estonian,Greek
Nightingael_chunk3_3,Estonian,Greek
Nightingael_chunk3_4,Estonian,Greek
Nightingael_chunk4_0,Estonian,Bulgarian
Nightingael_chunk4_1,Estonian,Greek
Nightingael_chunk4_2,Estonian,Italian
Nightingael_chunk5_0,Estonian,Greek
Nightingael_chunk5_1,Estonian,Greek
Nightingael_chunk6_0,Estonian,Greek
Nightingael_chunk6_1,Estonian,Bulgarian
Nightingael_chunk6_2,Estonian,Greek
Nightingael_chunk6_3,Estonian,Greek
Nightingael_chunk6_4,Estonian,Bulgarian
Nightingael_chunk7_0,Estonian,Greek
Nightingael_chunk7_1,Estonian,Greek
Nightingael_chunk7_2,Estonian,Greek
Nightingael_chunk8_0,Estonian,Greek
Nightingael_chunk8_1,Estonian,Greek
Nightingael_chunk8_2,Estonian,Greek
Nightingael_chunk9_0,Estonian,Bulgarian
Nightingael_chunk9_1,Estonian,Greek
Nightingael_chunk9_2,Estonian,Greek
Nightingael_chunk9_3,Estonian,Bulgarian
Nightingael_chunk9_4,Estonian,Bulgarian
Nisheee_chunk10_0,Hungarian,Spanish
Nisheee_chunk10_1,Hungarian,Greek
Nisheee_chunk10_2,Hungarian,Greek
Nisheee_chunk11_0,Hungarian,Greek
Nisheee_chunk11_1,Hungarian,Greek
Nisheee_chunk11_2,Hungarian,Greek
Nisheee_chunk11_3,Hungarian,Greek
Nisheee_chunk12_0,Hungarian,Greek
Nisheee_chunk12_1,Hungarian,Greek
Nisheee_chunk12_2,Hungarian,Greek
Nisheee_chunk12_3,Hungarian,Greek
Nisheee_chunk13_0,Hungarian,Greek
Nisheee_chunk13_1,Hungarian,Greek
Nisheee_chunk13_2,Hungarian,Greek
Nisheee_chunk13_3,Hungarian,Italian
Nisheee_chunk14_0,Hungarian,Greek
Nisheee_chunk14_1,Hungarian,Greek
Nisheee_chunk14_2,Hungarian,Greek
Nisheee_chunk14_3,Hungarian,Greek
Nisheee_chunk15_0,Hungarian,Greek
Nisheee_chunk15_1,Hungarian,Greek
Nisheee_chunk15_2,Hungarian,Greek
Nisheee_chunk16_0,Hungarian,Greek
Nisheee_chunk16_1,Hungarian,Greek
Nisheee_chunk16_2,Hungarian,Greek
Nisheee_chunk16_3,Hungarian,Serbian
Nisheee_chunk17_0,Hungarian,Greek
Nisheee_chunk17_1,Hungarian,Greek
Nisheee_chunk17_2,Hungarian,Greek
Nisheee_chunk17_3,Hungarian,Greek
Nisheee_chunk1_0,Hungarian,Greek
Nisheee_chunk1_1,Hungarian,Greek
Nisheee_chunk1_2,Hungarian,Greek
Nisheee_chunk1_3,Hungarian,Italian
Nisheee_chunk2_0,Hungarian,Greek
Nisheee_chunk2_1,Hungarian,Greek
Nisheee_chunk2_2,Hungarian,Greek
Nisheee_chunk3_0,Hungarian,Greek
Nisheee_chunk3_1,Hungarian,Greek
Nisheee_chunk3_2,Hungarian,Greek
Nisheee_chunk4_0,Hungarian,Greek
Nisheee_chunk4_1,Hungarian,Greek
Nisheee_chunk4_2,Hungarian,Greek
Nisheee_chunk4_3,Hungarian,Italian
Nisheee_chunk5_0,Hungarian,Bulgarian
Nisheee_chunk5_1,Hungarian,Greek
Nisheee_chunk5_2,Hungarian,Greek
Nisheee_chunk5_3,Hungarian,Greek
Nisheee_chunk6_0,Hungarian,Italian
Nisheee_chunk6_1,Hungarian,Greek
Nisheee_chunk6_2,Hungarian,Greek
Nisheee_chunk7_0,Hungarian,Greek
Nisheee_chunk7_1,Hungarian,Greek
Nisheee_chunk7_2,Hungarian,Greek
Nisheee_chunk8_0,Hungarian,Greek
Nisheee_chunk8_1,Hungarian,Greek
Nisheee_chunk8_2,Hungarian,Greek
Nisheee_chunk8_3,Hungarian,Greek
Nisheee_chunk9_0,Hungarian,Greek
Nisheee_chunk9_1,Hungarian,Greek
Nisheee_chunk9_2,Hungarian,Greek
Nisheee_chunk9_3,Hungarian,Greek
NuffNuffNuff_chunk10_0,Lithuanian,Greek
NuffNuffNuff_chunk10_1,Lithuanian,Greek
NuffNuffNuff_chunk10_2,Lithuanian,Greek
NuffNuffNuff_chunk11_0,Lithuanian,Greek
NuffNuffNuff_chunk11_1,Lithuanian,Greek
NuffNuffNuff_chunk11_2,Lithuanian,Greek
NuffNuffNuff_chunk11_3,Lithuanian,Italian
NuffNuffNuff_chunk12_0,Lithuanian,Greek
NuffNuffNuff_chunk12_1,Lithuanian,Greek
NuffNuffNuff_chunk12_2,Lithuanian,Greek
NuffNuffNuff_chunk12_3,Lithuanian,Bulgarian
NuffNuffNuff_chunk13_0,Lithuanian,Bulgarian
NuffNuffNuff_chunk13_1,Lithuanian,Greek
NuffNuffNuff_chunk13_2,Lithuanian,Bulgarian
NuffNuffNuff_chunk14_0,Lithuanian,Greek
NuffNuffNuff_chunk14_1,Lithuanian,Greek
NuffNuffNuff_chunk14_2,Lithuanian,Greek
NuffNuffNuff_chunk14_3,Lithuanian,Bulgarian
NuffNuffNuff_chunk15_0,Lithuanian,Greek
NuffNuffNuff_chunk15_1,Lithuanian,Greek
NuffNuffNuff_chunk15_2,Lithuanian,Greek
NuffNuffNuff_chunk15_3,Lithuanian,Lithuanian
NuffNuffNuff_chunk16_0,Lithuanian,Greek
NuffNuffNuff_chunk16_1,Lithuanian,Greek
NuffNuffNuff_chunk16_2,Lithuanian,Greek
NuffNuffNuff_chunk17_0,Lithuanian,Greek
NuffNuffNuff_chunk17_1,Lithuanian,Greek
NuffNuffNuff_chunk17_2,Lithuanian,Bulgarian
NuffNuffNuff_chunk1_0,Lithuanian,Bulgarian
NuffNuffNuff_chunk1_1,Lithuanian,Greek
NuffNuffNuff_chunk1_2,Lithuanian,Bulgarian
NuffNuffNuff_chunk2_0,Lithuanian,Greek
NuffNuffNuff_chunk2_1,Lithuanian,Italian
NuffNuffNuff_chunk2_2,Lithuanian,Greek
NuffNuffNuff_chunk2_3,Lithuanian,Greek
NuffNuffNuff_chunk3_0,Lithuanian,Greek
NuffNuffNuff_chunk3_1,Lithuanian,Greek
NuffNuffNuff_chunk3_2,Lithuanian,Italian
NuffNuffNuff_chunk4_0,Lithuanian,Greek
NuffNuffNuff_chunk4_1,Lithuanian,Greek
NuffNuffNuff_chunk4_2,Lithuanian,Greek
NuffNuffNuff_chunk5_0,Lithuanian,Bulgarian
NuffNuffNuff_chunk5_1,Lithuanian,Greek
NuffNuffNuff_chunk5_2,Lithuanian,Greek
NuffNuffNuff_chunk6_0,Lithuanian,Bulgarian
NuffNuffNuff_chunk6_1,Lithuanian,Greek
NuffNuffNuff_chunk6_2,Lithuanian,Bulgarian
NuffNuffNuff_chunk7_0,Lithuanian,Bulgarian
NuffNuffNuff_chunk7_1,Lithuanian,Bulgarian
NuffNuffNuff_chunk7_2,Lithuanian,Bulgarian
NuffNuffNuff_chunk7_3,Lithuanian,Greek
NuffNuffNuff_chunk8_0,Lithuanian,Bulgarian
NuffNuffNuff_chunk8_1,Lithuanian,Bulgarian
NuffNuffNuff_chunk8_2,Lithuanian,Greek
NuffNuffNuff_chunk9_0,Lithuanian,Greek
NuffNuffNuff_chunk9_1,Lithuanian,Greek
NuffNuffNuff_chunk9_2,Lithuanian,Greek
OfficialEeki_chunk1_0,Finish,Italian
OfficialEeki_chunk1_1,Finish,Lithuanian
OfficialEeki_chunk1_2,Finish,Spanish
OfficialEeki_chunk2_0,Finish,Bulgarian
OfficialEeki_chunk2_1,Finish,Greek
OfficialEeki_chunk2_2,Finish,Greek
OfficialEeki_chunk3_0,Finish,Greek
OfficialEeki_chunk3_1,Finish,Greek
OfficialEeki_chunk3_2,Finish,Greek
OfficialEeki_chunk3_3,Finish,Hungarian
OnkelDittmeyer_chunk10_0,German,Greek
OnkelDittmeyer_chunk10_1,German,Greek
OnkelDittmeyer_chunk10_2,German,Greek
OnkelDittmeyer_chunk11_0,German,Greek
OnkelDittmeyer_chunk11_1,German,Greek
OnkelDittmeyer_chunk11_2,German,Greek
OnkelDittmeyer_chunk11_3,German,Bulgarian
OnkelDittmeyer_chunk12_0,German,Greek
OnkelDittmeyer_chunk12_1,German,Greek
OnkelDittmeyer_chunk12_2,German,Greek
OnkelDittmeyer_chunk12_3,German,Greek
OnkelDittmeyer_chunk13_0,German,Greek
OnkelDittmeyer_chunk13_1,German,Greek
OnkelDittmeyer_chunk13_2,German,Greek
OnkelDittmeyer_chunk1_0,German,Greek
OnkelDittmeyer_chunk1_1,German,Bulgarian
OnkelDittmeyer_chunk1_2,German,Greek
OnkelDittmeyer_chunk2_0,German,Greek
OnkelDittmeyer_chunk2_1,German,Greek
OnkelDittmeyer_chunk2_2,German,Greek
OnkelDittmeyer_chunk3_0,German,Greek
OnkelDittmeyer_chunk3_1,German,Greek
OnkelDittmeyer_chunk3_2,German,Greek
OnkelDittmeyer_chunk3_3,German,Bulgarian
OnkelDittmeyer_chunk4_0,German,Greek
OnkelDittmeyer_chunk4_1,German,Greek
OnkelDittmeyer_chunk4_2,German,Greek
OnkelDittmeyer_chunk5_0,German,Greek
OnkelDittmeyer_chunk5_1,German,Greek
OnkelDittmeyer_chunk5_2,German,Greek
OnkelDittmeyer_chunk6_0,German,Greek
OnkelDittmeyer_chunk6_1,German,Greek
OnkelDittmeyer_chunk6_2,German,Bulgarian
OnkelDittmeyer_chunk7_0,German,Greek
OnkelDittmeyer_chunk7_1,German,Greek
OnkelDittmeyer_chunk7_2,German,Greek
OnkelDittmeyer_chunk8_0,German,Greek
OnkelDittmeyer_chunk8_1,German,Greek
OnkelDittmeyer_chunk8_2,German,Greek
OnkelDittmeyer_chunk9_0,German,Greek
OnkelDittmeyer_chunk9_1,German,Greek
OnkelDittmeyer_chunk9_2,German,Greek
OnkelDittmeyer_chunk9_3,German,Greek
PM_Me_Your_Ladyboys_chunk10_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk10_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk10_2,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk11_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk11_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk11_2,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk12_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk12_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk12_2,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk12_3,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk13_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk13_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk13_2,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk13_3,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk1_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk1_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk1_2,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk1_3,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk2_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk2_1,Lithuanian,Bulgarian
PM_Me_Your_Ladyboys_chunk2_2,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk3_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk3_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk3_2,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk4_0,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk4_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk4_2,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk5_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk5_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk5_2,Lithuanian,Russian
PM_Me_Your_Ladyboys_chunk5_3,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk6_0,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk6_1,Lithuanian,Italian
PM_Me_Your_Ladyboys_chunk6_2,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk7_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk7_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk7_2,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk8_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk8_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk8_2,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk8_3,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk9_0,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk9_1,Lithuanian,Lithuanian
PM_Me_Your_Ladyboys_chunk9_2,Lithuanian,Greek
PM_Me_Your_Ladyboys_chunk9_3,Lithuanian,Greek
Panukka_chunk10_0,Finish,Greek
Panukka_chunk10_1,Finish,Greek
Panukka_chunk10_2,Finish,Greek
Panukka_chunk11_0,Finish,Greek
Panukka_chunk11_1,Finish,Greek
Panukka_chunk11_2,Finish,Greek
Panukka_chunk12_0,Finish,Italian
Panukka_chunk12_1,Finish,Greek
Panukka_chunk12_2,Finish,Finish
Panukka_chunk13_0,Finish,Greek
Panukka_chunk13_1,Finish,Greek
Panukka_chunk13_2,Finish,Greek
Panukka_chunk14_0,Finish,Greek
Panukka_chunk14_1,Finish,Greek
Panukka_chunk14_2,Finish,Bulgarian
Panukka_chunk15_0,Finish,Greek
Panukka_chunk15_1,Finish,Bulgarian
Panukka_chunk15_2,Finish,Swedish
Panukka_chunk16_0,Finish,Bulgarian
Panukka_chunk16_1,Finish,Greek
Panukka_chunk16_2,Finish,Bulgarian
Panukka_chunk17_0,Finish,Greek
Panukka_chunk17_1,Finish,Greek
Panukka_chunk17_2,Finish,Greek
Panukka_chunk1_0,Finish,Finish
Panukka_chunk1_1,Finish,Greek
Panukka_chunk1_2,Finish,Greek
Panukka_chunk2_0,Finish,Greek
Panukka_chunk2_1,Finish,Greek
